id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,search_term,search_date
56,user_56,user56@example.com,hash_password_56,2021-03-31,Germany,Genre_1,content_creator,Recomendeitor,962,56,search_term_962,2021-08-17
472,user_472,user472@example.com,hash_password_472,2020-03-01,Germany,,consumer,Recomendeitor_Plus,963,472,search_term_963,2021-08-13
16,user_16,user16@example.com,hash_password_16,2020-05-25,France,Genre_8,content_creator,Recomendeitor,964,16,search_term_964,2021-05-11
652,user_652,user652@example.com,hash_password_652,2020-05-05,Canada,Genre_8,admin,Recomendeitor_Plus,965,652,search_term_965,2021-01-28
66,user_66,user66@example.com,hash_password_66,2020-12-20,Japan,Genre_6,content_creator,Recomendeitor_Plus,966,66,search_term_966,2022-06-24
958,user_958,user958@example.com,hash_password_958,2020-11-18,Italy,Genre_10,admin,Recomendeitor,967,958,search_term_967,2022-12-18
659,user_659,user659@example.com,hash_password_659,2020-11-28,USA,Genre_2,content_creator,Recomendeitor,968,659,search_term_968,2022-04-10
670,user_670,user670@example.com,hash_password_670,2021-08-28,Japan,Genre_8,admin,Recomendeitor,969,670,search_term_969,2022-08-06
912,user_912,user912@example.com,hash_password_912,2020-01-20,Brazil,Genre_10,moderator,Recomendeitor,970,912,search_term_970,2021-08-25
472,user_472,user472@example.com,hash_password_472,2020-03-01,Germany,,consumer,Recomendeitor_Plus,971,472,search_term_971,2022-07-19
909,user_909,user909@example.com,hash_password_909,2022-09-17,UK,Genre_2,consumer,Recomendeitor,972,909,search_term_972,2022-09-02
581,user_581,user581@example.com,hash_password_581,2020-12-30,India,Genre_3,consumer,Recomendeitor,973,581,search_term_973,2022-03-14
23,user_23,user23@example.com,hash_password_23,2020-11-04,Japan,Genre_5,admin,Recomendeitor_Plus,974,23,search_term_974,2021-07-22
702,user_702,user702@example.com,hash_password_702,2020-02-11,Spain,,admin,Recomendeitor_Plus,975,702,search_term_975,2021-02-17
760,user_760,user760@example.com,hash_password_760,2020-06-16,Japan,Genre_5,admin,Recomendeitor_Plus,976,760,search_term_976,2022-05-04
486,user_486,user486@example.com,hash_password_486,2021-03-08,UK,Genre_6,admin,Recomendeitor,977,486,search_term_977,2022-01-03
415,user_415,user415@example.com,hash_password_415,2022-09-12,Germany,Genre_6,admin,Recomendeitor,978,415,search_term_978,2022-03-26
821,user_821,user821@example.com,hash_password_821,2022-11-03,Japan,Genre_8,admin,Recomendeitor,979,821,search_term_979,2021-05-12
888,user_888,user888@example.com,hash_password_888,2022-07-04,Japan,Genre_7,admin,Recomendeitor_Plus,980,888,search_term_980,2022-03-21
657,user_657,user657@example.com,hash_password_657,2022-12-14,Italy,Genre_5,admin,Recomendeitor_Plus,981,657,search_term_981,2021-02-10
896,user_896,user896@example.com,hash_password_896,2021-07-14,USA,Genre_1,admin,Recomendeitor_Plus,982,896,search_term_982,2022-05-25
305,user_305,user305@example.com,hash_password_305,2021-03-19,UK,Genre_1,admin,Recomendeitor_Plus,983,305,search_term_983,2021-08-15
177,user_177,user177@example.com,hash_password_177,2020-09-07,USA,Genre_3,consumer,Recomendeitor,984,177,search_term_984,2022-09-21
195,user_195,user195@example.com,hash_password_195,2020-04-17,Spain,Genre_7,moderator,Recomendeitor_Plus,985,195,search_term_985,2022-07-27
922,user_922,user922@example.com,hash_password_922,2022-01-12,Japan,Genre_3,admin,Recomendeitor_Plus,986,922,search_term_986,2022-04-30
13,user_13,user13@example.com,hash_password_13,2021-10-17,Brazil,Genre_9,admin,Recomendeitor_Plus,987,13,search_term_987,2021-01-22
876,user_876,user876@example.com,hash_password_876,2020-12-24,Japan,,consumer,Recomendeitor,988,876,search_term_988,2021-08-11
166,user_166,user166@example.com,hash_password_166,2020-10-04,USA,Genre_2,consumer,Recomendeitor_Plus,989,166,search_term_989,2022-01-12
150,user_150,user150@example.com,hash_password_150,2020-01-18,India,Genre_7,admin,Recomendeitor_Plus,990,150,search_term_990,2021-03-06
341,user_341,user341@example.com,hash_password_341,2022-07-12,Italy,Genre_2,content_creator,Recomendeitor,991,341,search_term_991,2021-04-09
925,user_925,user925@example.com,hash_password_925,2021-09-14,Japan,Genre_9,consumer,Recomendeitor_Plus,992,925,search_term_992,2022-01-28
557,user_557,user557@example.com,hash_password_557,2021-03-21,USA,Genre_4,consumer,Recomendeitor,993,557,search_term_993,2021-03-01
174,user_174,user174@example.com,hash_password_174,2020-11-04,USA,Genre_9,admin,Recomendeitor_Plus,994,174,search_term_994,2022-10-24
167,user_167,user167@example.com,hash_password_167,2022-02-27,Japan,Genre_3,moderator,Recomendeitor_Plus,995,167,search_term_995,2022-09-01
709,user_709,user709@example.com,hash_password_709,2022-09-25,Canada,Genre_7,admin,Recomendeitor_Plus,996,709,search_term_996,2021-08-04
718,user_718,user718@example.com,hash_password_718,2020-11-24,USA,,moderator,Recomendeitor_Plus,997,718,search_term_997,2021-07-15
594,user_594,user594@example.com,hash_password_594,2021-10-05,UK,,consumer,Recomendeitor,998,594,search_term_998,2021-04-13
580,user_580,user580@example.com,hash_password_580,2020-05-25,USA,Genre_6,content_creator,Recomendeitor,999,580,search_term_999,2022-04-24
97,user_97,user97@example.com,hash_password_97,2022-05-15,India,Genre_2,content_creator,Recomendeitor,1000,97,search_term_1000,2021-08-07
679,user_679,user679@example.com,hash_password_679,2021-04-08,USA,Genre_8,admin,Recomendeitor_Plus,1001,679,search_term_1001,2021-08-02
404,user_404,user404@example.com,hash_password_404,2020-11-23,France,Genre_5,consumer,Recomendeitor,1002,404,search_term_1002,2022-10-29
77,user_77,user77@example.com,hash_password_77,2021-07-29,India,Genre_7,content_creator,Recomendeitor_Plus,1003,77,search_term_1003,2021-07-19
996,user_996,user996@example.com,hash_password_996,2020-08-19,Japan,,content_creator,Recomendeitor_Plus,1004,996,search_term_1004,2021-01-12
237,user_237,user237@example.com,hash_password_237,2021-05-28,Italy,Genre_5,admin,Recomendeitor,1005,237,search_term_1005,2022-07-30
708,user_708,user708@example.com,hash_password_708,2020-05-10,UK,Genre_9,moderator,Recomendeitor,1006,708,search_term_1006,2021-03-28
291,user_291,user291@example.com,hash_password_291,2021-01-02,France,Genre_9,content_creator,Recomendeitor,1007,291,search_term_1007,2022-04-15
136,user_136,user136@example.com,hash_password_136,2020-08-25,Japan,Genre_1,content_creator,Recomendeitor,1008,136,search_term_1008,2021-05-16
820,user_820,user820@example.com,hash_password_820,2022-08-06,UK,Genre_1,moderator,Recomendeitor,1009,820,search_term_1009,2022-12-08
808,user_808,user808@example.com,hash_password_808,2021-12-23,India,Genre_4,content_creator,Recomendeitor,1010,808,search_term_1010,2022-04-05
889,user_889,user889@example.com,hash_password_889,2022-03-25,Canada,Genre_4,moderator,Recomendeitor,1011,889,search_term_1011,2022-07-28
881,user_881,user881@example.com,hash_password_881,2022-04-12,USA,Genre_7,admin,Recomendeitor,1012,881,search_term_1012,2021-04-28
367,user_367,user367@example.com,hash_password_367,2022-08-22,Brazil,Genre_6,consumer,Recomendeitor_Plus,1013,367,search_term_1013,2022-05-27
548,user_548,user548@example.com,hash_password_548,2022-11-18,Canada,Genre_3,moderator,Recomendeitor,1014,548,search_term_1014,2021-12-13
902,user_902,user902@example.com,hash_password_902,2021-03-02,USA,Genre_2,moderator,Recomendeitor_Plus,1015,902,search_term_1015,2021-10-15
248,user_248,user248@example.com,hash_password_248,2022-06-14,Brazil,Genre_5,admin,Recomendeitor_Plus,1016,248,search_term_1016,2022-09-20
766,user_766,user766@example.com,hash_password_766,2021-08-06,India,Genre_4,content_creator,Recomendeitor,1017,766,search_term_1017,2021-05-17
214,user_214,user214@example.com,hash_password_214,2022-10-06,Germany,Genre_2,moderator,Recomendeitor_Plus,1018,214,search_term_1018,2021-07-22
764,user_764,user764@example.com,hash_password_764,2022-06-13,India,Genre_5,admin,Recomendeitor,1019,764,search_term_1019,2022-08-31
70,user_70,user70@example.com,hash_password_70,2020-06-05,India,Genre_1,admin,Recomendeitor_Plus,1020,70,search_term_1020,2022-06-29
746,user_746,user746@example.com,hash_password_746,2022-11-05,Canada,Genre_3,admin,Recomendeitor_Plus,1021,746,search_term_1021,2021-07-03
996,user_996,user996@example.com,hash_password_996,2020-08-19,Japan,,content_creator,Recomendeitor_Plus,1022,996,search_term_1022,2022-01-12
329,user_329,user329@example.com,hash_password_329,2020-05-04,USA,Genre_1,consumer,Recomendeitor,1023,329,search_term_1023,2021-05-21
16,user_16,user16@example.com,hash_password_16,2020-05-25,France,Genre_8,content_creator,Recomendeitor,1024,16,search_term_1024,2022-09-13
487,user_487,user487@example.com,hash_password_487,2020-04-17,USA,Genre_8,moderator,Recomendeitor_Plus,1025,487,search_term_1025,2022-02-14
174,user_174,user174@example.com,hash_password_174,2020-11-04,USA,Genre_9,admin,Recomendeitor_Plus,1026,174,search_term_1026,2022-11-01
699,user_699,user699@example.com,hash_password_699,2020-07-17,Canada,Genre_7,consumer,Recomendeitor,1027,699,search_term_1027,2021-01-26
806,user_806,user806@example.com,hash_password_806,2022-04-16,USA,Genre_7,content_creator,Recomendeitor_Plus,1028,806,search_term_1028,2021-09-24
737,user_737,user737@example.com,hash_password_737,2020-02-18,Spain,Genre_4,consumer,Recomendeitor,1029,737,search_term_1029,2021-03-07
274,user_274,user274@example.com,hash_password_274,2022-04-13,Italy,Genre_1,consumer,Recomendeitor,1030,274,search_term_1030,2021-04-23
524,user_524,user524@example.com,hash_password_524,2021-07-19,France,,admin,Recomendeitor_Plus,1031,524,search_term_1031,2022-04-08
822,user_822,user822@example.com,hash_password_822,2021-08-11,India,Genre_8,consumer,Recomendeitor_Plus,1032,822,search_term_1032,2022-12-27
219,user_219,user219@example.com,hash_password_219,2020-07-06,Canada,Genre_10,content_creator,Recomendeitor_Plus,1033,219,search_term_1033,2022-10-01
943,user_943,user943@example.com,hash_password_943,2022-08-18,Brazil,Genre_3,content_creator,Recomendeitor_Plus,1034,943,search_term_1034,2021-04-30
513,user_513,user513@example.com,hash_password_513,2022-06-14,Italy,,consumer,Recomendeitor_Plus,1035,513,search_term_1035,2022-10-13
399,user_399,user399@example.com,hash_password_399,2022-05-09,India,Genre_4,consumer,Recomendeitor,1036,399,search_term_1036,2022-01-21
111,user_111,user111@example.com,hash_password_111,2020-11-26,USA,Genre_7,moderator,Recomendeitor_Plus,1037,111,search_term_1037,2022-08-08
987,user_987,user987@example.com,hash_password_987,2022-08-28,Japan,Genre_4,content_creator,Recomendeitor,1038,987,search_term_1038,2021-11-17
464,user_464,user464@example.com,hash_password_464,2021-10-01,Brazil,Genre_9,consumer,Recomendeitor,1039,464,search_term_1039,2022-08-22
789,user_789,user789@example.com,hash_password_789,2022-10-02,Italy,Genre_8,admin,Recomendeitor_Plus,1040,789,search_term_1040,2021-10-25
641,user_641,user641@example.com,hash_password_641,2022-08-31,USA,Genre_1,moderator,Recomendeitor_Plus,1041,641,search_term_1041,2021-07-04
93,user_93,user93@example.com,hash_password_93,2021-08-12,France,Genre_3,admin,Recomendeitor,1042,93,search_term_1042,2022-05-29
451,user_451,user451@example.com,hash_password_451,2020-06-08,France,Genre_1,content_creator,Recomendeitor_Plus,1043,451,search_term_1043,2021-12-08
396,user_396,user396@example.com,hash_password_396,2021-02-14,USA,Genre_3,moderator,Recomendeitor,1044,396,search_term_1044,2022-07-18
892,user_892,user892@example.com,hash_password_892,2020-06-05,Germany,Genre_7,content_creator,Recomendeitor,1045,892,search_term_1045,2022-05-11
924,user_924,user924@example.com,hash_password_924,2020-04-11,India,Genre_5,admin,Recomendeitor,1046,924,search_term_1046,2021-05-10
551,user_551,user551@example.com,hash_password_551,2022-06-03,Spain,Genre_9,consumer,Recomendeitor_Plus,1047,551,search_term_1047,2021-06-13
933,user_933,user933@example.com,hash_password_933,2020-08-19,Spain,Genre_9,admin,Recomendeitor_Plus,1048,933,search_term_1048,2022-03-25
479,user_479,user479@example.com,hash_password_479,2020-12-19,France,Genre_8,moderator,Recomendeitor_Plus,1049,479,search_term_1049,2022-07-25
316,user_316,user316@example.com,hash_password_316,2022-06-18,Japan,Genre_5,moderator,Recomendeitor_Plus,1050,316,search_term_1050,2022-10-16
671,user_671,user671@example.com,hash_password_671,2022-06-26,UK,Genre_9,consumer,Recomendeitor_Plus,1051,671,search_term_1051,2021-09-26
698,user_698,user698@example.com,hash_password_698,2021-12-27,France,Genre_10,content_creator,Recomendeitor,1052,698,search_term_1052,2021-02-12
993,user_993,user993@example.com,hash_password_993,2022-04-25,Spain,,consumer,Recomendeitor,1053,993,search_term_1053,2022-05-14
353,user_353,user353@example.com,hash_password_353,2022-11-06,UK,Genre_8,admin,Recomendeitor_Plus,1054,353,search_term_1054,2021-07-25
768,user_768,user768@example.com,hash_password_768,2020-11-04,Spain,Genre_2,content_creator,Recomendeitor,1055,768,search_term_1055,2022-08-10
239,user_239,user239@example.com,hash_password_239,2022-03-09,India,Genre_2,consumer,Recomendeitor,1056,239,search_term_1056,2022-09-29
104,user_104,user104@example.com,hash_password_104,2021-05-05,Italy,Genre_2,consumer,Recomendeitor_Plus,1057,104,search_term_1057,2021-04-01
907,user_907,user907@example.com,hash_password_907,2022-12-19,India,,consumer,Recomendeitor,1058,907,search_term_1058,2021-02-10
878,user_878,user878@example.com,hash_password_878,2020-10-26,France,Genre_9,content_creator,Recomendeitor_Plus,1059,878,search_term_1059,2021-05-11
29,user_29,user29@example.com,hash_password_29,2021-11-28,Italy,Genre_1,consumer,Recomendeitor,1060,29,search_term_1060,2021-12-27
89,user_89,user89@example.com,hash_password_89,2022-04-09,Brazil,Genre_7,content_creator,Recomendeitor_Plus,1061,89,search_term_1061,2021-11-06
375,user_375,user375@example.com,hash_password_375,2020-07-24,Italy,Genre_10,content_creator,Recomendeitor,1062,375,search_term_1062,2022-01-05
397,user_397,user397@example.com,hash_password_397,2020-06-28,Canada,Genre_8,admin,Recomendeitor_Plus,1063,397,search_term_1063,2021-08-23
563,user_563,user563@example.com,hash_password_563,2021-05-15,UK,Genre_1,consumer,Recomendeitor,1064,563,search_term_1064,2022-01-05
364,user_364,user364@example.com,hash_password_364,2020-04-22,Spain,Genre_8,admin,Recomendeitor,1065,364,search_term_1065,2022-08-03
950,user_950,user950@example.com,hash_password_950,2022-07-03,UK,,consumer,Recomendeitor,1066,950,search_term_1066,2022-08-08
147,user_147,user147@example.com,hash_password_147,2022-04-01,India,Genre_5,admin,Recomendeitor_Plus,1067,147,search_term_1067,2022-12-18
314,user_314,user314@example.com,hash_password_314,2020-12-04,Japan,Genre_1,content_creator,Recomendeitor,1068,314,search_term_1068,2022-02-18
548,user_548,user548@example.com,hash_password_548,2022-11-18,Canada,Genre_3,moderator,Recomendeitor,1069,548,search_term_1069,2021-07-01
796,user_796,user796@example.com,hash_password_796,2021-07-16,Italy,Genre_7,content_creator,Recomendeitor_Plus,1070,796,search_term_1070,2021-10-22
452,user_452,user452@example.com,hash_password_452,2021-07-03,UK,,content_creator,Recomendeitor,1071,452,search_term_1071,2022-06-15
899,user_899,user899@example.com,hash_password_899,2020-01-22,Spain,Genre_6,content_creator,Recomendeitor,1072,899,search_term_1072,2022-07-03
506,user_506,user506@example.com,hash_password_506,2021-06-21,Spain,Genre_1,content_creator,Recomendeitor_Plus,1073,506,search_term_1073,2021-10-30
486,user_486,user486@example.com,hash_password_486,2021-03-08,UK,Genre_6,admin,Recomendeitor,1074,486,search_term_1074,2022-01-04
101,user_101,user101@example.com,hash_password_101,2020-03-27,Canada,Genre_2,consumer,Recomendeitor,1075,101,search_term_1075,2021-07-23
107,user_107,user107@example.com,hash_password_107,2020-04-12,UK,Genre_4,moderator,Recomendeitor_Plus,1076,107,search_term_1076,2021-04-23
857,user_857,user857@example.com,hash_password_857,2022-12-10,Brazil,Genre_4,admin,Recomendeitor,1077,857,search_term_1077,2022-02-17
937,user_937,user937@example.com,hash_password_937,2021-01-20,India,,content_creator,Recomendeitor_Plus,1078,937,search_term_1078,2022-11-07
291,user_291,user291@example.com,hash_password_291,2021-01-02,France,Genre_9,content_creator,Recomendeitor,1079,291,search_term_1079,2021-12-04
349,user_349,user349@example.com,hash_password_349,2022-03-23,Canada,,consumer,Recomendeitor,1080,349,search_term_1080,2021-01-10
617,user_617,user617@example.com,hash_password_617,2020-07-07,Japan,Genre_2,content_creator,Recomendeitor_Plus,1081,617,search_term_1081,2021-08-13
733,user_733,user733@example.com,hash_password_733,2022-10-06,UK,Genre_3,content_creator,Recomendeitor_Plus,1082,733,search_term_1082,2022-12-22
