id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,content_id,interaction_type,interaction_date,id,title,release_date,duration,content_type,rating
499,user_499,user499@example.com,hash_password_499,2020-10-04,India,Genre_10,consumer,Recomendeitor_Plus,1138,499,155,like,2022-10-06,155,Content_155,2017-08-06,65,live,4.1
311,user_311,user311@example.com,hash_password_311,2020-08-28,UK,Genre_3,admin,Recomendeitor_Plus,1139,311,83,comment,2021-10-21,83,Content_83,2010-12-03,167,movie,1.5
271,user_271,user271@example.com,hash_password_271,2021-01-21,Germany,Genre_3,consumer,Recomendeitor_Plus,1140,271,185,share,2021-06-21,185,Content_185,2012-02-24,108,live,2.0
576,user_576,user576@example.com,hash_password_576,2022-10-28,Italy,Genre_4,moderator,Recomendeitor,1141,576,109,comment,2021-07-24,109,Content_109,2015-04-15,39,series,4.2
449,user_449,user449@example.com,hash_password_449,2021-01-22,USA,Genre_4,content_creator,Recomendeitor_Plus,1142,449,27,comment,2021-03-03,27,Content_27,2010-06-10,46,series,3.3
112,user_112,user112@example.com,hash_password_112,2022-10-15,UK,Genre_3,consumer,Recomendeitor_Plus,1143,112,187,favorite,2021-11-24,187,Content_187,2020-01-16,155,series,3.3
239,user_239,user239@example.com,hash_password_239,2022-03-09,India,Genre_2,consumer,Recomendeitor,1144,239,62,comment,2022-05-01,62,Content_62,2021-10-20,128,movie,1.7
144,user_144,user144@example.com,hash_password_144,2021-08-15,Italy,Genre_4,moderator,Recomendeitor,1145,144,148,like,2021-07-06,148,Content_148,2022-05-09,109,short,3.8
374,user_374,user374@example.com,hash_password_374,2021-02-15,UK,Genre_3,moderator,Recomendeitor_Plus,1146,374,131,share,2022-02-06,131,Content_131,2017-10-09,59,short,2.5
20,user_20,user20@example.com,hash_password_20,2022-07-24,Canada,Genre_7,admin,Recomendeitor,1147,20,144,comment,2022-08-17,144,Content_144,2018-08-21,156,series,2.4
576,user_576,user576@example.com,hash_password_576,2022-10-28,Italy,Genre_4,moderator,Recomendeitor,1148,576,103,share,2022-09-14,103,Content_103,2010-06-29,165,series,2.3
289,user_289,user289@example.com,hash_password_289,2020-01-23,USA,Genre_8,moderator,Recomendeitor,1149,289,44,comment,2022-12-08,44,Content_44,2017-07-10,13,series,2.1
593,user_593,user593@example.com,hash_password_593,2021-12-08,UK,Genre_7,admin,Recomendeitor,1150,593,93,share,2022-04-22,93,Content_93,2010-11-17,32,series,1.9
197,user_197,user197@example.com,hash_password_197,2020-07-14,France,Genre_6,content_creator,Recomendeitor_Plus,1151,197,30,share,2022-09-20,30,Content_30,2021-06-21,46,series,2.0
382,user_382,user382@example.com,hash_password_382,2021-11-11,Brazil,Genre_7,moderator,Recomendeitor,1152,382,168,share,2022-06-23,168,Content_168,2014-01-23,33,documentary,4.9
581,user_581,user581@example.com,hash_password_581,2020-12-30,India,Genre_3,consumer,Recomendeitor,1153,581,119,comment,2022-06-16,119,Content_119,2021-01-07,136,documentary,4.1
698,user_698,user698@example.com,hash_password_698,2021-12-27,France,Genre_10,content_creator,Recomendeitor,1154,698,193,like,2021-07-31,193,Content_193,2017-10-10,40,movie,3.2
679,user_679,user679@example.com,hash_password_679,2021-04-08,USA,Genre_8,admin,Recomendeitor_Plus,1155,679,29,share,2021-08-10,29,Content_29,2013-11-23,152,live,4.2
717,user_717,user717@example.com,hash_password_717,2021-05-23,UK,Genre_7,admin,Recomendeitor_Plus,1156,717,30,favorite,2022-05-19,30,Content_30,2021-06-21,46,series,2.0
492,user_492,user492@example.com,hash_password_492,2021-09-12,Italy,Genre_6,content_creator,Recomendeitor,1157,492,104,favorite,2022-08-01,104,Content_104,2020-09-19,119,short,3.9
164,user_164,user164@example.com,hash_password_164,2021-02-13,Germany,,consumer,Recomendeitor_Plus,1158,164,110,favorite,2022-02-18,110,Content_110,2019-05-16,13,documentary,4.9
606,user_606,user606@example.com,hash_password_606,2020-01-09,India,,admin,Recomendeitor,1159,606,32,like,2022-09-21,32,Content_32,2019-12-28,145,short,2.4
249,user_249,user249@example.com,hash_password_249,2022-01-04,Germany,,content_creator,Recomendeitor_Plus,1160,249,138,share,2021-07-28,138,Content_138,2022-09-12,166,series,3.8
68,user_68,user68@example.com,hash_password_68,2020-05-03,Brazil,Genre_8,consumer,Recomendeitor,1161,68,51,like,2021-11-17,51,Content_51,2011-07-21,151,short,2.1
855,user_855,user855@example.com,hash_password_855,2020-12-10,Spain,Genre_9,admin,Recomendeitor_Plus,1162,855,136,share,2021-05-27,136,Content_136,2020-03-13,130,series,2.8
21,user_21,user21@example.com,hash_password_21,2020-02-11,France,Genre_1,moderator,Recomendeitor,1163,21,179,like,2022-10-25,179,Content_179,2016-07-27,154,documentary,1.6
831,user_831,user831@example.com,hash_password_831,2021-02-05,India,Genre_9,content_creator,Recomendeitor,1164,831,36,share,2021-02-23,36,Content_36,2019-10-21,10,documentary,4.7
512,user_512,user512@example.com,hash_password_512,2021-08-21,India,,admin,Recomendeitor_Plus,1165,512,55,favorite,2021-05-22,55,Content_55,2015-09-03,92,live,4.6
597,user_597,user597@example.com,hash_password_597,2020-10-29,Canada,Genre_4,admin,Recomendeitor,1166,597,163,share,2021-04-17,163,Content_163,2016-06-01,32,short,2.8
390,user_390,user390@example.com,hash_password_390,2022-11-03,Italy,Genre_9,consumer,Recomendeitor_Plus,1167,390,36,like,2021-08-13,36,Content_36,2019-10-21,10,documentary,4.7
536,user_536,user536@example.com,hash_password_536,2022-11-01,Canada,Genre_2,consumer,Recomendeitor,1168,536,56,share,2021-03-27,56,Content_56,2015-06-18,132,series,2.7
111,user_111,user111@example.com,hash_password_111,2020-11-26,USA,Genre_7,moderator,Recomendeitor_Plus,1169,111,36,comment,2022-05-10,36,Content_36,2019-10-21,10,documentary,4.7
949,user_949,user949@example.com,hash_password_949,2021-04-06,Spain,Genre_3,admin,Recomendeitor,1170,949,89,share,2021-12-20,89,Content_89,2018-06-25,66,short,4.9
863,user_863,user863@example.com,hash_password_863,2022-01-05,Japan,Genre_5,content_creator,Recomendeitor_Plus,1171,863,189,favorite,2022-04-25,189,Content_189,2011-09-16,133,series,4.6
595,user_595,user595@example.com,hash_password_595,2022-09-05,Germany,Genre_4,moderator,Recomendeitor_Plus,1172,595,62,share,2021-12-18,62,Content_62,2021-10-20,128,movie,1.7
870,user_870,user870@example.com,hash_password_870,2021-06-30,UK,Genre_10,moderator,Recomendeitor,1173,870,109,comment,2021-07-31,109,Content_109,2015-04-15,39,series,4.2
460,user_460,user460@example.com,hash_password_460,2021-10-02,UK,Genre_3,moderator,Recomendeitor_Plus,1174,460,87,comment,2022-06-29,87,Content_87,2020-08-04,62,short,3.1
78,user_78,user78@example.com,hash_password_78,2021-07-05,India,Genre_1,consumer,Recomendeitor,1175,78,153,comment,2022-04-29,153,Content_153,2018-05-01,92,movie,2.5
434,user_434,user434@example.com,hash_password_434,2022-04-27,UK,Genre_9,moderator,Recomendeitor_Plus,1176,434,64,like,2022-01-18,64,Content_64,2014-11-26,133,series,4.4
380,user_380,user380@example.com,hash_password_380,2021-03-18,UK,Genre_3,content_creator,Recomendeitor_Plus,1177,380,188,comment,2021-05-26,188,Content_188,2015-08-25,114,live,4.3
652,user_652,user652@example.com,hash_password_652,2020-05-05,Canada,Genre_8,admin,Recomendeitor_Plus,1178,652,57,like,2021-09-07,57,Content_57,2021-05-27,111,documentary,4.1
440,user_440,user440@example.com,hash_password_440,2021-10-29,Brazil,Genre_8,moderator,Recomendeitor_Plus,1179,440,113,comment,2021-01-16,113,Content_113,2016-12-10,21,documentary,3.4
888,user_888,user888@example.com,hash_password_888,2022-07-04,Japan,Genre_7,admin,Recomendeitor_Plus,1180,888,70,like,2021-04-29,70,Content_70,2017-09-27,168,short,2.6
783,user_783,user783@example.com,hash_password_783,2022-04-07,Canada,Genre_3,moderator,Recomendeitor_Plus,1181,783,180,comment,2021-02-08,180,Content_180,2021-04-17,110,live,2.2
339,user_339,user339@example.com,hash_password_339,2021-01-17,Brazil,Genre_3,content_creator,Recomendeitor,1182,339,184,comment,2022-02-20,184,Content_184,2010-08-19,50,documentary,4.2
988,user_988,user988@example.com,hash_password_988,2022-07-05,France,,moderator,Recomendeitor,1183,988,191,share,2021-01-18,191,Content_191,2011-09-12,150,movie,3.7
424,user_424,user424@example.com,hash_password_424,2020-09-08,Italy,Genre_4,consumer,Recomendeitor,1184,424,196,comment,2021-05-25,196,Content_196,2012-06-14,146,series,2.4
169,user_169,user169@example.com,hash_password_169,2022-08-29,Italy,Genre_7,consumer,Recomendeitor_Plus,1185,169,20,share,2021-03-21,20,Content_20,2020-03-05,80,live,1.2
709,user_709,user709@example.com,hash_password_709,2022-09-25,Canada,Genre_7,admin,Recomendeitor_Plus,1186,709,54,comment,2021-08-08,54,Content_54,2016-12-12,70,documentary,4.8
965,user_965,user965@example.com,hash_password_965,2021-01-07,USA,Genre_1,moderator,Recomendeitor,1187,965,1,comment,2021-07-29,1,Content_1,2012-10-28,76,live,1.0
262,user_262,user262@example.com,hash_password_262,2020-03-25,Canada,Genre_6,consumer,Recomendeitor_Plus,1188,262,90,share,2021-04-08,90,Content_90,2020-08-22,34,short,1.9
727,user_727,user727@example.com,hash_password_727,2021-12-31,Brazil,Genre_10,moderator,Recomendeitor,1189,727,138,share,2022-07-10,138,Content_138,2022-09-12,166,series,3.8
579,user_579,user579@example.com,hash_password_579,2021-06-04,India,Genre_1,moderator,Recomendeitor_Plus,1190,579,151,like,2021-12-07,151,Content_151,2019-11-13,60,short,4.8
229,user_229,user229@example.com,hash_password_229,2020-12-08,Japan,Genre_8,admin,Recomendeitor,1191,229,179,favorite,2022-07-19,179,Content_179,2016-07-27,154,documentary,1.6
161,user_161,user161@example.com,hash_password_161,2020-09-02,Spain,Genre_1,consumer,Recomendeitor,1192,161,113,share,2021-01-07,113,Content_113,2016-12-10,21,documentary,3.4
427,user_427,user427@example.com,hash_password_427,2021-10-26,Spain,Genre_4,admin,Recomendeitor_Plus,1193,427,152,like,2021-06-30,152,Content_152,2021-03-24,150,movie,3.0
122,user_122,user122@example.com,hash_password_122,2022-04-17,Japan,Genre_8,moderator,Recomendeitor,1194,122,13,comment,2021-03-12,13,Content_13,2016-11-06,56,short,2.9
149,user_149,user149@example.com,hash_password_149,2022-05-09,Germany,Genre_2,moderator,Recomendeitor_Plus,1195,149,157,share,2021-04-28,157,Content_157,2018-03-29,154,documentary,2.5
852,user_852,user852@example.com,hash_password_852,2020-01-27,Germany,Genre_4,admin,Recomendeitor,1196,852,186,share,2021-01-12,186,Content_186,2018-07-19,56,series,3.5
705,user_705,user705@example.com,hash_password_705,2022-05-26,Canada,Genre_6,moderator,Recomendeitor_Plus,1197,705,110,comment,2022-01-19,110,Content_110,2019-05-16,13,documentary,4.9
743,user_743,user743@example.com,hash_password_743,2021-01-05,India,Genre_2,admin,Recomendeitor,1198,743,91,comment,2021-06-18,91,Content_91,2017-07-09,40,series,2.2
111,user_111,user111@example.com,hash_password_111,2020-11-26,USA,Genre_7,moderator,Recomendeitor_Plus,1199,111,95,comment,2021-09-23,95,Content_95,2014-07-18,83,live,3.9
657,user_657,user657@example.com,hash_password_657,2022-12-14,Italy,Genre_5,admin,Recomendeitor_Plus,1200,657,43,comment,2021-11-23,43,Content_43,2021-01-31,137,short,4.5
221,user_221,user221@example.com,hash_password_221,2020-12-15,USA,Genre_5,consumer,Recomendeitor,1201,221,138,favorite,2021-08-31,138,Content_138,2022-09-12,166,series,3.8
904,user_904,user904@example.com,hash_password_904,2020-03-25,Canada,Genre_7,content_creator,Recomendeitor,1202,904,159,share,2022-09-03,159,Content_159,2015-08-28,170,short,4.4
64,user_64,user64@example.com,hash_password_64,2020-03-12,Japan,Genre_7,consumer,Recomendeitor_Plus,1203,64,74,comment,2022-09-13,74,Content_74,2015-07-02,129,movie,3.8
638,user_638,user638@example.com,hash_password_638,2021-03-06,France,Genre_4,consumer,Recomendeitor,1204,638,14,comment,2022-01-23,14,Content_14,2014-08-19,172,movie,3.6
730,user_730,user730@example.com,hash_password_730,2020-03-21,Spain,Genre_6,consumer,Recomendeitor,1205,730,99,favorite,2021-10-16,99,Content_99,2017-06-15,157,short,4.0
796,user_796,user796@example.com,hash_password_796,2021-07-16,Italy,Genre_7,content_creator,Recomendeitor_Plus,1206,796,109,share,2021-12-27,109,Content_109,2015-04-15,39,series,4.2
354,user_354,user354@example.com,hash_password_354,2021-05-03,India,Genre_3,consumer,Recomendeitor_Plus,1207,354,162,like,2022-06-26,162,Content_162,2019-03-31,147,documentary,4.9
474,user_474,user474@example.com,hash_password_474,2020-12-11,France,Genre_3,consumer,Recomendeitor_Plus,1208,474,145,share,2022-09-07,145,Content_145,2014-07-19,146,live,2.3
909,user_909,user909@example.com,hash_password_909,2022-09-17,UK,Genre_2,consumer,Recomendeitor,1209,909,149,like,2021-01-25,149,Content_149,2015-01-30,91,live,3.9
748,user_748,user748@example.com,hash_password_748,2022-05-26,UK,Genre_5,content_creator,Recomendeitor,1210,748,96,favorite,2021-09-14,96,Content_96,2019-05-06,19,short,4.9
485,user_485,user485@example.com,hash_password_485,2021-05-24,Brazil,Genre_8,admin,Recomendeitor,1211,485,195,comment,2021-03-04,195,Content_195,2022-04-17,25,short,2.2
13,user_13,user13@example.com,hash_password_13,2021-10-17,Brazil,Genre_9,admin,Recomendeitor_Plus,1212,13,58,favorite,2022-10-18,58,Content_58,2011-10-12,25,movie,2.9
934,user_934,user934@example.com,hash_password_934,2022-05-24,USA,Genre_9,content_creator,Recomendeitor_Plus,1213,934,136,share,2022-08-06,136,Content_136,2020-03-13,130,series,2.8
153,user_153,user153@example.com,hash_password_153,2022-11-25,Spain,Genre_1,content_creator,Recomendeitor_Plus,1214,153,96,comment,2021-04-24,96,Content_96,2019-05-06,19,short,4.9
239,user_239,user239@example.com,hash_password_239,2022-03-09,India,Genre_2,consumer,Recomendeitor,1215,239,38,share,2021-02-13,38,Content_38,2022-12-25,44,short,3.0
190,user_190,user190@example.com,hash_password_190,2021-01-09,Italy,Genre_1,content_creator,Recomendeitor_Plus,1216,190,154,like,2021-07-26,154,Content_154,2012-07-12,121,documentary,1.7
663,user_663,user663@example.com,hash_password_663,2021-05-29,UK,Genre_1,moderator,Recomendeitor_Plus,1217,663,64,share,2022-08-26,64,Content_64,2014-11-26,133,series,4.4
86,user_86,user86@example.com,hash_password_86,2022-08-04,Brazil,Genre_1,moderator,Recomendeitor_Plus,1218,86,158,favorite,2021-11-01,158,Content_158,2015-11-15,166,short,1.1
21,user_21,user21@example.com,hash_password_21,2020-02-11,France,Genre_1,moderator,Recomendeitor,1219,21,9,favorite,2021-02-25,9,Content_9,2017-12-22,161,short,3.9
694,user_694,user694@example.com,hash_password_694,2022-11-05,India,Genre_10,admin,Recomendeitor,1220,694,121,favorite,2022-02-26,121,Content_121,2018-06-24,114,movie,4.8
319,user_319,user319@example.com,hash_password_319,2021-05-02,Brazil,Genre_8,content_creator,Recomendeitor_Plus,1221,319,32,comment,2022-01-01,32,Content_32,2019-12-28,145,short,2.4
158,user_158,user158@example.com,hash_password_158,2020-06-22,UK,Genre_4,admin,Recomendeitor_Plus,1222,158,11,share,2021-05-22,11,Content_11,2015-03-05,39,short,2.7
971,user_971,user971@example.com,hash_password_971,2021-09-26,Japan,Genre_8,admin,Recomendeitor_Plus,1223,971,162,comment,2021-05-30,162,Content_162,2019-03-31,147,documentary,4.9
964,user_964,user964@example.com,hash_password_964,2020-08-31,Italy,Genre_1,moderator,Recomendeitor,1224,964,105,share,2022-11-27,105,Content_105,2020-05-11,62,series,4.3
481,user_481,user481@example.com,hash_password_481,2020-02-06,Germany,Genre_5,admin,Recomendeitor_Plus,1225,481,146,like,2022-10-16,146,Content_146,2010-01-16,164,documentary,4.9
879,user_879,user879@example.com,hash_password_879,2021-05-05,Germany,Genre_2,admin,Recomendeitor,1226,879,147,share,2021-07-14,147,Content_147,2014-10-24,171,live,4.4
76,user_76,user76@example.com,hash_password_76,2020-09-09,Japan,Genre_1,admin,Recomendeitor_Plus,1227,76,182,share,2022-09-27,182,Content_182,2012-08-03,112,movie,4.5
329,user_329,user329@example.com,hash_password_329,2020-05-04,USA,Genre_1,consumer,Recomendeitor,1228,329,82,share,2021-10-24,82,Content_82,2017-01-11,154,live,1.2
416,user_416,user416@example.com,hash_password_416,2021-10-20,France,Genre_7,admin,Recomendeitor_Plus,1229,416,37,share,2022-10-06,37,Content_37,2010-09-07,173,movie,1.4
203,user_203,user203@example.com,hash_password_203,2021-02-15,India,Genre_2,content_creator,Recomendeitor_Plus,1230,203,82,like,2021-01-10,82,Content_82,2017-01-11,154,live,1.2
229,user_229,user229@example.com,hash_password_229,2020-12-08,Japan,Genre_8,admin,Recomendeitor,1231,229,12,comment,2021-04-05,12,Content_12,2021-11-26,66,live,1.1
152,user_152,user152@example.com,hash_password_152,2020-06-26,Italy,Genre_7,content_creator,Recomendeitor_Plus,1232,152,4,favorite,2022-08-20,4,Content_4,2022-09-28,51,series,1.9
775,user_775,user775@example.com,hash_password_775,2022-12-19,USA,Genre_2,content_creator,Recomendeitor_Plus,1233,775,43,share,2022-07-10,43,Content_43,2021-01-31,137,short,4.5
72,user_72,user72@example.com,hash_password_72,2021-03-07,France,Genre_6,content_creator,Recomendeitor,1234,72,155,favorite,2021-07-13,155,Content_155,2017-08-06,65,live,4.1
225,user_225,user225@example.com,hash_password_225,2022-07-02,Italy,,consumer,Recomendeitor,1235,225,51,favorite,2021-10-26,51,Content_51,2011-07-21,151,short,2.1
473,user_473,user473@example.com,hash_password_473,2022-01-01,Japan,Genre_9,content_creator,Recomendeitor,1236,473,5,favorite,2022-08-23,5,Content_5,2019-09-07,73,movie,3.5
897,user_897,user897@example.com,hash_password_897,2020-10-05,India,Genre_7,consumer,Recomendeitor_Plus,1237,897,134,favorite,2021-12-11,134,Content_134,2016-07-11,143,documentary,3.8
643,user_643,user643@example.com,hash_password_643,2021-03-02,USA,Genre_4,consumer,Recomendeitor_Plus,1238,643,87,share,2021-07-11,87,Content_87,2020-08-04,62,short,3.1
360,user_360,user360@example.com,hash_password_360,2022-09-29,USA,Genre_10,consumer,Recomendeitor_Plus,1239,360,106,favorite,2022-07-27,106,Content_106,2014-01-26,161,movie,1.7
540,user_540,user540@example.com,hash_password_540,2022-12-19,USA,Genre_1,moderator,Recomendeitor,1240,540,56,share,2021-01-27,56,Content_56,2015-06-18,132,series,2.7
811,user_811,user811@example.com,hash_password_811,2021-02-20,UK,Genre_6,consumer,Recomendeitor_Plus,1241,811,110,like,2021-06-04,110,Content_110,2019-05-16,13,documentary,4.9
609,user_609,user609@example.com,hash_password_609,2020-12-05,Spain,Genre_3,content_creator,Recomendeitor_Plus,1242,609,68,comment,2021-12-24,68,Content_68,2019-05-12,22,documentary,4.8
