id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,content_id,view_date,duration_viewed,recommendation_system,id,title,release_date,duration,content_type,rating
288,user_288,user288@example.com,hash_password_288,2022-04-19,France,,content_creator,Recomendeitor,1720,288,177,2022-07-14,124,Recomendeitor_Plus,177,Content_177,2021-12-31,46,documentary,1.5
834,user_834,user834@example.com,hash_password_834,2022-07-15,Spain,Genre_4,moderator,Recomendeitor,1721,834,172,2022-06-13,130,Recomendeitor,172,Content_172,2016-12-27,34,documentary,4.5
187,user_187,user187@example.com,hash_password_187,2021-04-22,France,Genre_1,content_creator,Recomendeitor_Plus,1722,187,75,2022-05-15,97,Recomendeitor_Plus,75,Content_75,2011-12-22,135,documentary,4.1
884,user_884,user884@example.com,hash_password_884,2020-10-24,Brazil,Genre_2,moderator,Recomendeitor,1723,884,14,2022-09-17,167,Recomendeitor_Plus,14,Content_14,2014-08-19,172,movie,3.6
138,user_138,user138@example.com,hash_password_138,2020-09-05,France,Genre_2,content_creator,Recomendeitor,1724,138,131,2022-06-23,107,Recomendeitor,131,Content_131,2017-10-09,59,short,2.5
130,user_130,user130@example.com,hash_password_130,2020-08-02,Italy,Genre_8,consumer,Recomendeitor_Plus,1725,130,114,2021-07-25,18,Recomendeitor,114,Content_114,2011-08-03,128,live,3.6
194,user_194,user194@example.com,hash_password_194,2022-01-24,USA,Genre_9,content_creator,Recomendeitor,1726,194,62,2022-04-19,145,Recomendeitor_Plus,62,Content_62,2021-10-20,128,movie,1.7
316,user_316,user316@example.com,hash_password_316,2022-06-18,Japan,Genre_5,moderator,Recomendeitor_Plus,1727,316,106,2022-01-12,167,Recomendeitor,106,Content_106,2014-01-26,161,movie,1.7
984,user_984,user984@example.com,hash_password_984,2022-12-03,UK,Genre_5,moderator,Recomendeitor,1728,984,64,2021-05-30,71,Recomendeitor_Plus,64,Content_64,2014-11-26,133,series,4.4
785,user_785,user785@example.com,hash_password_785,2022-10-24,Brazil,Genre_10,admin,Recomendeitor,1729,785,102,2021-07-11,106,Recomendeitor,102,Content_102,2012-01-25,23,documentary,2.2
864,user_864,user864@example.com,hash_password_864,2022-05-09,UK,Genre_5,moderator,Recomendeitor,1730,864,173,2021-08-05,54,Recomendeitor,173,Content_173,2010-09-29,103,series,1.7
144,user_144,user144@example.com,hash_password_144,2021-08-15,Italy,Genre_4,moderator,Recomendeitor,1731,144,106,2022-03-10,94,Recomendeitor,106,Content_106,2014-01-26,161,movie,1.7
16,user_16,user16@example.com,hash_password_16,2020-05-25,France,Genre_8,content_creator,Recomendeitor,1732,16,186,2021-08-20,76,Recomendeitor,186,Content_186,2018-07-19,56,series,3.5
302,user_302,user302@example.com,hash_password_302,2021-08-29,Brazil,,consumer,Recomendeitor,1733,302,20,2021-06-24,35,Recomendeitor_Plus,20,Content_20,2020-03-05,80,live,1.2
423,user_423,user423@example.com,hash_password_423,2021-02-10,France,Genre_4,admin,Recomendeitor_Plus,1734,423,58,2021-08-20,11,Recomendeitor,58,Content_58,2011-10-12,25,movie,2.9
245,user_245,user245@example.com,hash_password_245,2022-04-17,Spain,Genre_4,consumer,Recomendeitor_Plus,1735,245,112,2022-08-22,61,Recomendeitor,112,Content_112,2019-05-25,17,documentary,2.6
927,user_927,user927@example.com,hash_password_927,2020-04-25,Canada,Genre_2,content_creator,Recomendeitor_Plus,1736,927,57,2021-08-13,44,Recomendeitor_Plus,57,Content_57,2021-05-27,111,documentary,4.1
107,user_107,user107@example.com,hash_password_107,2020-04-12,UK,Genre_4,moderator,Recomendeitor_Plus,1737,107,196,2022-07-02,121,Recomendeitor_Plus,196,Content_196,2012-06-14,146,series,2.4
88,user_88,user88@example.com,hash_password_88,2020-09-22,USA,Genre_1,admin,Recomendeitor,1738,88,119,2021-06-10,68,Recomendeitor_Plus,119,Content_119,2021-01-07,136,documentary,4.1
129,user_129,user129@example.com,hash_password_129,2020-12-06,Italy,,content_creator,Recomendeitor_Plus,1739,129,97,2022-06-21,25,Recomendeitor_Plus,97,Content_97,2012-03-25,63,series,1.9
907,user_907,user907@example.com,hash_password_907,2022-12-19,India,,consumer,Recomendeitor,1740,907,92,2022-07-02,176,Recomendeitor,92,Content_92,2022-12-06,90,short,2.2
887,user_887,user887@example.com,hash_password_887,2021-03-05,Italy,Genre_4,content_creator,Recomendeitor_Plus,1741,887,52,2022-01-15,160,Recomendeitor_Plus,52,Content_52,2017-12-30,43,series,2.4
341,user_341,user341@example.com,hash_password_341,2022-07-12,Italy,Genre_2,content_creator,Recomendeitor,1742,341,37,2021-09-04,84,Recomendeitor,37,Content_37,2010-09-07,173,movie,1.4
4,user_4,user4@example.com,hash_password_4,2021-03-03,France,Genre_4,admin,Recomendeitor_Plus,1743,4,8,2022-01-08,114,Recomendeitor_Plus,8,Content_8,2012-02-12,178,documentary,4.4
327,user_327,user327@example.com,hash_password_327,2020-03-29,USA,Genre_10,admin,Recomendeitor,1744,327,44,2021-09-28,132,Recomendeitor,44,Content_44,2017-07-10,13,series,2.1
410,user_410,user410@example.com,hash_password_410,2022-02-24,France,,moderator,Recomendeitor,1745,410,98,2022-03-12,166,Recomendeitor_Plus,98,Content_98,2014-11-25,61,documentary,3.7
879,user_879,user879@example.com,hash_password_879,2021-05-05,Germany,Genre_2,admin,Recomendeitor,1746,879,133,2022-12-27,175,Recomendeitor,133,Content_133,2012-06-17,178,movie,4.3
306,user_306,user306@example.com,hash_password_306,2021-10-19,USA,Genre_10,content_creator,Recomendeitor,1747,306,118,2022-12-27,1,Recomendeitor,118,Content_118,2011-12-31,107,documentary,1.7
908,user_908,user908@example.com,hash_password_908,2020-07-15,Canada,Genre_10,content_creator,Recomendeitor_Plus,1748,908,69,2022-09-10,131,Recomendeitor_Plus,69,Content_69,2010-08-17,120,live,3.0
607,user_607,user607@example.com,hash_password_607,2020-06-14,Japan,Genre_4,content_creator,Recomendeitor_Plus,1749,607,159,2022-07-15,86,Recomendeitor,159,Content_159,2015-08-28,170,short,4.4
721,user_721,user721@example.com,hash_password_721,2021-06-08,Japan,Genre_6,moderator,Recomendeitor_Plus,1750,721,45,2021-08-01,62,Recomendeitor,45,Content_45,2014-09-25,167,short,4.8
225,user_225,user225@example.com,hash_password_225,2022-07-02,Italy,,consumer,Recomendeitor,1751,225,137,2021-08-12,64,Recomendeitor,137,Content_137,2018-08-25,73,documentary,4.7
971,user_971,user971@example.com,hash_password_971,2021-09-26,Japan,Genre_8,admin,Recomendeitor_Plus,1752,971,32,2021-04-05,145,Recomendeitor,32,Content_32,2019-12-28,145,short,2.4
348,user_348,user348@example.com,hash_password_348,2022-05-28,Italy,Genre_2,content_creator,Recomendeitor,1753,348,33,2022-03-22,126,Recomendeitor_Plus,33,Content_33,2010-05-09,142,series,3.6
992,user_992,user992@example.com,hash_password_992,2020-06-27,Spain,,content_creator,Recomendeitor,1754,992,126,2022-06-10,105,Recomendeitor,126,Content_126,2014-08-27,27,series,3.9
321,user_321,user321@example.com,hash_password_321,2020-03-18,Spain,Genre_2,content_creator,Recomendeitor,1755,321,67,2022-02-26,62,Recomendeitor,67,Content_67,2022-12-09,75,short,1.3
559,user_559,user559@example.com,hash_password_559,2021-10-29,India,Genre_4,admin,Recomendeitor_Plus,1756,559,30,2021-10-22,35,Recomendeitor_Plus,30,Content_30,2021-06-21,46,series,2.0
988,user_988,user988@example.com,hash_password_988,2022-07-05,France,,moderator,Recomendeitor,1757,988,114,2022-11-27,13,Recomendeitor_Plus,114,Content_114,2011-08-03,128,live,3.6
181,user_181,user181@example.com,hash_password_181,2022-07-19,Italy,Genre_8,consumer,Recomendeitor_Plus,1758,181,29,2021-11-03,163,Recomendeitor_Plus,29,Content_29,2013-11-23,152,live,4.2
618,user_618,user618@example.com,hash_password_618,2021-12-10,Canada,Genre_3,content_creator,Recomendeitor,1759,618,131,2022-09-28,43,Recomendeitor,131,Content_131,2017-10-09,59,short,2.5
711,user_711,user711@example.com,hash_password_711,2020-07-29,India,Genre_2,consumer,Recomendeitor,1760,711,185,2021-09-26,130,Recomendeitor,185,Content_185,2012-02-24,108,live,2.0
386,user_386,user386@example.com,hash_password_386,2022-08-08,Japan,Genre_9,consumer,Recomendeitor_Plus,1761,386,30,2022-08-24,111,Recomendeitor_Plus,30,Content_30,2021-06-21,46,series,2.0
618,user_618,user618@example.com,hash_password_618,2021-12-10,Canada,Genre_3,content_creator,Recomendeitor,1762,618,137,2022-09-17,128,Recomendeitor,137,Content_137,2018-08-25,73,documentary,4.7
792,user_792,user792@example.com,hash_password_792,2021-10-14,Spain,Genre_3,admin,Recomendeitor,1763,792,154,2021-04-24,51,Recomendeitor_Plus,154,Content_154,2012-07-12,121,documentary,1.7
772,user_772,user772@example.com,hash_password_772,2022-09-01,Germany,Genre_4,content_creator,Recomendeitor_Plus,1764,772,130,2021-08-14,144,Recomendeitor,130,Content_130,2014-02-23,97,live,3.0
108,user_108,user108@example.com,hash_password_108,2020-11-23,Brazil,Genre_1,admin,Recomendeitor_Plus,1765,108,62,2021-02-02,146,Recomendeitor_Plus,62,Content_62,2021-10-20,128,movie,1.7
531,user_531,user531@example.com,hash_password_531,2022-10-27,Italy,,content_creator,Recomendeitor_Plus,1766,531,3,2021-08-12,135,Recomendeitor,3,Content_3,2020-02-15,147,live,4.7
410,user_410,user410@example.com,hash_password_410,2022-02-24,France,,moderator,Recomendeitor,1767,410,174,2022-07-09,45,Recomendeitor_Plus,174,Content_174,2015-06-01,30,series,4.2
971,user_971,user971@example.com,hash_password_971,2021-09-26,Japan,Genre_8,admin,Recomendeitor_Plus,1768,971,68,2021-03-03,164,Recomendeitor,68,Content_68,2019-05-12,22,documentary,4.8
296,user_296,user296@example.com,hash_password_296,2020-11-28,USA,Genre_5,admin,Recomendeitor,1769,296,25,2021-09-27,169,Recomendeitor_Plus,25,Content_25,2020-04-09,45,short,4.7
818,user_818,user818@example.com,hash_password_818,2021-12-22,Brazil,Genre_5,consumer,Recomendeitor_Plus,1770,818,179,2022-12-19,42,Recomendeitor,179,Content_179,2016-07-27,154,documentary,1.6
171,user_171,user171@example.com,hash_password_171,2022-09-19,UK,Genre_5,admin,Recomendeitor_Plus,1771,171,141,2021-12-10,135,Recomendeitor,141,Content_141,2014-09-13,130,live,2.1
331,user_331,user331@example.com,hash_password_331,2020-04-16,Spain,Genre_10,consumer,Recomendeitor_Plus,1772,331,44,2022-05-25,15,Recomendeitor,44,Content_44,2017-07-10,13,series,2.1
493,user_493,user493@example.com,hash_password_493,2022-11-21,Brazil,Genre_5,admin,Recomendeitor,1773,493,163,2021-07-19,60,Recomendeitor_Plus,163,Content_163,2016-06-01,32,short,2.8
195,user_195,user195@example.com,hash_password_195,2020-04-17,Spain,Genre_7,moderator,Recomendeitor_Plus,1774,195,55,2022-08-04,40,Recomendeitor,55,Content_55,2015-09-03,92,live,4.6
12,user_12,user12@example.com,hash_password_12,2022-07-06,Brazil,Genre_10,admin,Recomendeitor_Plus,1775,12,137,2022-01-08,165,Recomendeitor,137,Content_137,2018-08-25,73,documentary,4.7
195,user_195,user195@example.com,hash_password_195,2020-04-17,Spain,Genre_7,moderator,Recomendeitor_Plus,1776,195,130,2021-06-16,112,Recomendeitor,130,Content_130,2014-02-23,97,live,3.0
490,user_490,user490@example.com,hash_password_490,2022-09-23,Canada,Genre_10,content_creator,Recomendeitor_Plus,1777,490,189,2021-06-06,77,Recomendeitor_Plus,189,Content_189,2011-09-16,133,series,4.6
795,user_795,user795@example.com,hash_password_795,2021-11-04,India,Genre_4,admin,Recomendeitor_Plus,1778,795,41,2022-10-06,105,Recomendeitor,41,Content_41,2018-01-02,18,documentary,1.1
881,user_881,user881@example.com,hash_password_881,2022-04-12,USA,Genre_7,admin,Recomendeitor,1779,881,172,2022-02-23,107,Recomendeitor_Plus,172,Content_172,2016-12-27,34,documentary,4.5
182,user_182,user182@example.com,hash_password_182,2021-05-18,France,Genre_1,admin,Recomendeitor_Plus,1780,182,64,2021-07-30,122,Recomendeitor,64,Content_64,2014-11-26,133,series,4.4
962,user_962,user962@example.com,hash_password_962,2022-10-22,USA,Genre_9,content_creator,Recomendeitor_Plus,1781,962,31,2022-12-26,80,Recomendeitor_Plus,31,Content_31,2019-10-15,150,movie,3.3
817,user_817,user817@example.com,hash_password_817,2021-01-13,Brazil,Genre_3,admin,Recomendeitor_Plus,1782,817,47,2022-03-13,125,Recomendeitor_Plus,47,Content_47,2019-12-17,84,movie,2.7
656,user_656,user656@example.com,hash_password_656,2021-08-18,France,Genre_8,admin,Recomendeitor_Plus,1783,656,130,2022-06-25,172,Recomendeitor,130,Content_130,2014-02-23,97,live,3.0
898,user_898,user898@example.com,hash_password_898,2021-04-14,Brazil,Genre_8,content_creator,Recomendeitor,1784,898,96,2021-07-30,134,Recomendeitor_Plus,96,Content_96,2019-05-06,19,short,4.9
316,user_316,user316@example.com,hash_password_316,2022-06-18,Japan,Genre_5,moderator,Recomendeitor_Plus,1785,316,77,2021-04-17,32,Recomendeitor_Plus,77,Content_77,2018-10-03,36,movie,1.6
694,user_694,user694@example.com,hash_password_694,2022-11-05,India,Genre_10,admin,Recomendeitor,1786,694,110,2021-03-26,108,Recomendeitor,110,Content_110,2019-05-16,13,documentary,4.9
30,user_30,user30@example.com,hash_password_30,2022-07-04,Germany,Genre_6,consumer,Recomendeitor,1787,30,69,2022-04-24,114,Recomendeitor_Plus,69,Content_69,2010-08-17,120,live,3.0
596,user_596,user596@example.com,hash_password_596,2022-06-13,India,Genre_2,admin,Recomendeitor,1788,596,58,2022-07-30,146,Recomendeitor_Plus,58,Content_58,2011-10-12,25,movie,2.9
678,user_678,user678@example.com,hash_password_678,2021-06-30,USA,Genre_10,content_creator,Recomendeitor,1789,678,106,2022-04-01,68,Recomendeitor_Plus,106,Content_106,2014-01-26,161,movie,1.7
796,user_796,user796@example.com,hash_password_796,2021-07-16,Italy,Genre_7,content_creator,Recomendeitor_Plus,1790,796,44,2021-07-05,127,Recomendeitor_Plus,44,Content_44,2017-07-10,13,series,2.1
793,user_793,user793@example.com,hash_password_793,2022-01-31,UK,Genre_10,admin,Recomendeitor,1791,793,74,2021-07-08,135,Recomendeitor,74,Content_74,2015-07-02,129,movie,3.8
96,user_96,user96@example.com,hash_password_96,2022-12-05,Japan,Genre_3,consumer,Recomendeitor_Plus,1792,96,56,2021-02-09,114,Recomendeitor_Plus,56,Content_56,2015-06-18,132,series,2.7
381,user_381,user381@example.com,hash_password_381,2020-09-02,USA,,admin,Recomendeitor,1793,381,171,2022-06-05,8,Recomendeitor_Plus,171,Content_171,2013-12-22,26,series,3.9
778,user_778,user778@example.com,hash_password_778,2022-07-21,Brazil,Genre_2,admin,Recomendeitor_Plus,1794,778,127,2022-12-05,64,Recomendeitor,127,Content_127,2017-01-25,105,series,4.0
444,user_444,user444@example.com,hash_password_444,2021-07-20,Germany,Genre_6,moderator,Recomendeitor_Plus,1795,444,162,2022-02-17,135,Recomendeitor,162,Content_162,2019-03-31,147,documentary,4.9
298,user_298,user298@example.com,hash_password_298,2020-04-01,Spain,Genre_6,consumer,Recomendeitor,1796,298,30,2021-06-25,41,Recomendeitor_Plus,30,Content_30,2021-06-21,46,series,2.0
808,user_808,user808@example.com,hash_password_808,2021-12-23,India,Genre_4,content_creator,Recomendeitor,1797,808,71,2022-05-11,40,Recomendeitor,71,Content_71,2011-07-02,43,live,4.2
737,user_737,user737@example.com,hash_password_737,2020-02-18,Spain,Genre_4,consumer,Recomendeitor,1798,737,198,2021-06-30,3,Recomendeitor,198,Content_198,2021-02-20,175,short,2.3
845,user_845,user845@example.com,hash_password_845,2022-05-12,UK,Genre_5,consumer,Recomendeitor_Plus,1799,845,118,2021-02-10,145,Recomendeitor,118,Content_118,2011-12-31,107,documentary,1.7
361,user_361,user361@example.com,hash_password_361,2021-04-11,Germany,Genre_7,admin,Recomendeitor,1800,361,55,2021-03-19,110,Recomendeitor,55,Content_55,2015-09-03,92,live,4.6
374,user_374,user374@example.com,hash_password_374,2021-02-15,UK,Genre_3,moderator,Recomendeitor_Plus,1801,374,67,2021-11-18,114,Recomendeitor,67,Content_67,2022-12-09,75,short,1.3
554,user_554,user554@example.com,hash_password_554,2022-05-01,USA,Genre_6,moderator,Recomendeitor,1802,554,141,2021-09-14,112,Recomendeitor,141,Content_141,2014-09-13,130,live,2.1
303,user_303,user303@example.com,hash_password_303,2021-02-15,USA,,moderator,Recomendeitor_Plus,1803,303,3,2022-07-12,150,Recomendeitor,3,Content_3,2020-02-15,147,live,4.7
421,user_421,user421@example.com,hash_password_421,2020-07-22,Germany,Genre_9,moderator,Recomendeitor,1804,421,26,2022-01-02,4,Recomendeitor,26,Content_26,2014-04-05,34,live,4.8
246,user_246,user246@example.com,hash_password_246,2020-07-24,Brazil,Genre_3,content_creator,Recomendeitor_Plus,1805,246,57,2021-03-20,134,Recomendeitor,57,Content_57,2021-05-27,111,documentary,4.1
720,user_720,user720@example.com,hash_password_720,2021-05-22,Germany,Genre_4,content_creator,Recomendeitor_Plus,1806,720,126,2022-06-14,166,Recomendeitor_Plus,126,Content_126,2014-08-27,27,series,3.9
237,user_237,user237@example.com,hash_password_237,2021-05-28,Italy,Genre_5,admin,Recomendeitor,1807,237,152,2022-08-22,26,Recomendeitor_Plus,152,Content_152,2021-03-24,150,movie,3.0
534,user_534,user534@example.com,hash_password_534,2022-02-26,UK,Genre_2,content_creator,Recomendeitor_Plus,1808,534,53,2021-04-17,139,Recomendeitor_Plus,53,Content_53,2015-12-03,54,short,4.6
185,user_185,user185@example.com,hash_password_185,2020-06-22,UK,,content_creator,Recomendeitor,1809,185,198,2021-01-05,17,Recomendeitor_Plus,198,Content_198,2021-02-20,175,short,2.3
468,user_468,user468@example.com,hash_password_468,2020-09-04,Canada,,content_creator,Recomendeitor,1810,468,43,2022-03-04,92,Recomendeitor_Plus,43,Content_43,2021-01-31,137,short,4.5
754,user_754,user754@example.com,hash_password_754,2020-09-17,Spain,Genre_3,content_creator,Recomendeitor,1811,754,188,2022-12-23,31,Recomendeitor,188,Content_188,2015-08-25,114,live,4.3
363,user_363,user363@example.com,hash_password_363,2021-05-06,Spain,Genre_7,admin,Recomendeitor_Plus,1812,363,186,2021-05-03,163,Recomendeitor,186,Content_186,2018-07-19,56,series,3.5
283,user_283,user283@example.com,hash_password_283,2021-11-19,Spain,Genre_9,admin,Recomendeitor,1813,283,49,2021-11-13,144,Recomendeitor_Plus,49,Content_49,2020-10-19,81,short,3.1
553,user_553,user553@example.com,hash_password_553,2021-09-22,Brazil,Genre_5,consumer,Recomendeitor_Plus,1814,553,42,2022-05-23,107,Recomendeitor_Plus,42,Content_42,2018-10-30,43,movie,1.7
336,user_336,user336@example.com,hash_password_336,2021-09-19,UK,Genre_5,moderator,Recomendeitor,1815,336,194,2022-12-28,146,Recomendeitor,194,Content_194,2010-04-06,139,documentary,2.2
162,user_162,user162@example.com,hash_password_162,2021-12-05,Brazil,Genre_5,admin,Recomendeitor,1816,162,11,2022-11-16,111,Recomendeitor_Plus,11,Content_11,2015-03-05,39,short,2.7
160,user_160,user160@example.com,hash_password_160,2021-11-06,Brazil,Genre_2,consumer,Recomendeitor,1817,160,103,2022-11-14,101,Recomendeitor,103,Content_103,2010-06-29,165,series,2.3
474,user_474,user474@example.com,hash_password_474,2020-12-11,France,Genre_3,consumer,Recomendeitor_Plus,1818,474,98,2022-01-05,112,Recomendeitor_Plus,98,Content_98,2014-11-25,61,documentary,3.7
601,user_601,user601@example.com,hash_password_601,2021-09-12,France,Genre_3,content_creator,Recomendeitor_Plus,1819,601,146,2022-01-06,62,Recomendeitor,146,Content_146,2010-01-16,164,documentary,4.9
322,user_322,user322@example.com,hash_password_322,2022-06-26,Italy,Genre_9,moderator,Recomendeitor,1820,322,85,2022-05-21,112,Recomendeitor_Plus,85,Content_85,2018-10-27,30,series,1.0
12,user_12,user12@example.com,hash_password_12,2022-07-06,Brazil,Genre_10,admin,Recomendeitor_Plus,1821,12,100,2021-06-04,155,Recomendeitor,100,Content_100,2021-11-17,169,movie,4.4
424,user_424,user424@example.com,hash_password_424,2020-09-08,Italy,Genre_4,consumer,Recomendeitor,1822,424,104,2022-08-11,163,Recomendeitor_Plus,104,Content_104,2020-09-19,119,short,3.9
