id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,content_id,recommended_by,recommendation_date,id,title,release_date,duration,content_type,rating
844,user_844,user844@example.com,hash_password_844,2022-01-28,UK,Genre_5,admin,Recomendeitor,1224,844,152,Recomendeitor_Plus,2021-04-25,152,Content_152,2021-03-24,150,movie,3.0
994,user_994,user994@example.com,hash_password_994,2020-12-15,Brazil,Genre_5,moderator,Recomendeitor,1225,994,91,Recomendeitor,2022-10-10,91,Content_91,2017-07-09,40,series,2.2
522,user_522,user522@example.com,hash_password_522,2022-11-07,France,Genre_7,content_creator,Recomendeitor_Plus,1226,522,48,Recomendeitor_Plus,2022-04-08,48,Content_48,2017-06-01,108,short,3.3
581,user_581,user581@example.com,hash_password_581,2020-12-30,India,Genre_3,consumer,Recomendeitor,1227,581,158,Recomendeitor_Plus,2021-07-20,158,Content_158,2015-11-15,166,short,1.1
853,user_853,user853@example.com,hash_password_853,2020-05-24,Germany,Genre_2,admin,Recomendeitor_Plus,1228,853,15,Recomendeitor_Plus,2021-09-06,15,Content_15,2018-07-07,28,short,1.5
899,user_899,user899@example.com,hash_password_899,2020-01-22,Spain,Genre_6,content_creator,Recomendeitor,1229,899,175,Recomendeitor,2022-12-09,175,Content_175,2022-09-02,93,short,3.2
83,user_83,user83@example.com,hash_password_83,2022-11-27,Brazil,Genre_6,admin,Recomendeitor_Plus,1230,83,123,Recomendeitor_Plus,2022-07-19,123,Content_123,2014-12-19,88,short,2.1
621,user_621,user621@example.com,hash_password_621,2022-11-03,Germany,Genre_8,admin,Recomendeitor,1231,621,127,Recomendeitor,2022-12-12,127,Content_127,2017-01-25,105,series,4.0
44,user_44,user44@example.com,hash_password_44,2020-05-30,India,Genre_3,moderator,Recomendeitor_Plus,1232,44,172,Recomendeitor_Plus,2022-09-20,172,Content_172,2016-12-27,34,documentary,4.5
483,user_483,user483@example.com,hash_password_483,2020-10-27,France,,moderator,Recomendeitor,1233,483,98,Recomendeitor,2021-02-22,98,Content_98,2014-11-25,61,documentary,3.7
966,user_966,user966@example.com,hash_password_966,2020-09-27,Germany,Genre_3,moderator,Recomendeitor,1234,966,155,Recomendeitor_Plus,2021-03-09,155,Content_155,2017-08-06,65,live,4.1
910,user_910,user910@example.com,hash_password_910,2022-02-01,UK,Genre_2,moderator,Recomendeitor_Plus,1235,910,84,Recomendeitor_Plus,2021-10-29,84,Content_84,2013-03-11,22,live,4.1
644,user_644,user644@example.com,hash_password_644,2021-11-14,Canada,Genre_9,admin,Recomendeitor,1236,644,192,Recomendeitor_Plus,2022-03-09,192,Content_192,2018-12-13,109,documentary,1.2
493,user_493,user493@example.com,hash_password_493,2022-11-21,Brazil,Genre_5,admin,Recomendeitor,1237,493,41,Recomendeitor,2021-11-05,41,Content_41,2018-01-02,18,documentary,1.1
499,user_499,user499@example.com,hash_password_499,2020-10-04,India,Genre_10,consumer,Recomendeitor_Plus,1238,499,96,Recomendeitor_Plus,2022-03-05,96,Content_96,2019-05-06,19,short,4.9
18,user_18,user18@example.com,hash_password_18,2020-12-27,Brazil,Genre_6,consumer,Recomendeitor,1239,18,68,Recomendeitor_Plus,2021-09-11,68,Content_68,2019-05-12,22,documentary,4.8
605,user_605,user605@example.com,hash_password_605,2022-12-04,Italy,Genre_5,consumer,Recomendeitor,1240,605,5,Recomendeitor,2022-10-28,5,Content_5,2019-09-07,73,movie,3.5
995,user_995,user995@example.com,hash_password_995,2022-10-03,Italy,Genre_7,moderator,Recomendeitor_Plus,1241,995,53,Recomendeitor,2021-08-03,53,Content_53,2015-12-03,54,short,4.6
948,user_948,user948@example.com,hash_password_948,2021-11-18,Spain,Genre_7,admin,Recomendeitor,1242,948,122,Recomendeitor_Plus,2022-02-08,122,Content_122,2022-03-11,58,short,1.2
294,user_294,user294@example.com,hash_password_294,2022-01-24,UK,Genre_3,admin,Recomendeitor,1243,294,136,Recomendeitor_Plus,2021-12-22,136,Content_136,2020-03-13,130,series,2.8
976,user_976,user976@example.com,hash_password_976,2021-03-28,Brazil,Genre_5,consumer,Recomendeitor,1244,976,22,Recomendeitor_Plus,2022-12-14,22,Content_22,2017-05-08,144,movie,2.5
148,user_148,user148@example.com,hash_password_148,2021-01-25,India,Genre_7,content_creator,Recomendeitor_Plus,1245,148,106,Recomendeitor_Plus,2022-11-10,106,Content_106,2014-01-26,161,movie,1.7
472,user_472,user472@example.com,hash_password_472,2020-03-01,Germany,,consumer,Recomendeitor_Plus,1246,472,7,Recomendeitor_Plus,2021-01-10,7,Content_7,2017-06-21,30,series,2.3
995,user_995,user995@example.com,hash_password_995,2022-10-03,Italy,Genre_7,moderator,Recomendeitor_Plus,1247,995,150,Recomendeitor,2022-09-03,150,Content_150,2019-12-27,152,documentary,3.2
172,user_172,user172@example.com,hash_password_172,2022-02-27,USA,Genre_5,consumer,Recomendeitor_Plus,1248,172,46,Recomendeitor_Plus,2022-06-29,46,Content_46,2013-02-01,111,series,3.3
563,user_563,user563@example.com,hash_password_563,2021-05-15,UK,Genre_1,consumer,Recomendeitor,1249,563,30,Recomendeitor,2022-04-29,30,Content_30,2021-06-21,46,series,2.0
531,user_531,user531@example.com,hash_password_531,2022-10-27,Italy,,content_creator,Recomendeitor_Plus,1250,531,126,Recomendeitor,2022-04-02,126,Content_126,2014-08-27,27,series,3.9
120,user_120,user120@example.com,hash_password_120,2021-01-18,India,Genre_2,moderator,Recomendeitor_Plus,1251,120,101,Recomendeitor_Plus,2022-02-10,101,Content_101,2018-03-31,123,movie,2.7
836,user_836,user836@example.com,hash_password_836,2021-03-05,Spain,,admin,Recomendeitor_Plus,1252,836,144,Recomendeitor,2022-08-31,144,Content_144,2018-08-21,156,series,2.4
737,user_737,user737@example.com,hash_password_737,2020-02-18,Spain,Genre_4,consumer,Recomendeitor,1253,737,79,Recomendeitor_Plus,2021-11-22,79,Content_79,2021-03-10,62,documentary,3.2
66,user_66,user66@example.com,hash_password_66,2020-12-20,Japan,Genre_6,content_creator,Recomendeitor_Plus,1254,66,133,Recomendeitor,2021-03-29,133,Content_133,2012-06-17,178,movie,4.3
141,user_141,user141@example.com,hash_password_141,2022-07-15,Japan,Genre_8,moderator,Recomendeitor_Plus,1255,141,67,Recomendeitor,2021-11-18,67,Content_67,2022-12-09,75,short,1.3
446,user_446,user446@example.com,hash_password_446,2021-07-09,Canada,Genre_1,consumer,Recomendeitor_Plus,1256,446,23,Recomendeitor_Plus,2021-04-27,23,Content_23,2022-07-01,76,series,2.6
506,user_506,user506@example.com,hash_password_506,2021-06-21,Spain,Genre_1,content_creator,Recomendeitor_Plus,1257,506,189,Recomendeitor_Plus,2021-04-26,189,Content_189,2011-09-16,133,series,4.6
189,user_189,user189@example.com,hash_password_189,2020-03-30,Spain,Genre_3,consumer,Recomendeitor,1258,189,74,Recomendeitor,2022-03-17,74,Content_74,2015-07-02,129,movie,3.8
158,user_158,user158@example.com,hash_password_158,2020-06-22,UK,Genre_4,admin,Recomendeitor_Plus,1259,158,5,Recomendeitor_Plus,2022-04-02,5,Content_5,2019-09-07,73,movie,3.5
610,user_610,user610@example.com,hash_password_610,2020-09-30,Brazil,Genre_9,consumer,Recomendeitor,1260,610,151,Recomendeitor_Plus,2022-03-29,151,Content_151,2019-11-13,60,short,4.8
670,user_670,user670@example.com,hash_password_670,2021-08-28,Japan,Genre_8,admin,Recomendeitor,1261,670,82,Recomendeitor,2022-08-13,82,Content_82,2017-01-11,154,live,1.2
947,user_947,user947@example.com,hash_password_947,2021-11-30,UK,Genre_9,admin,Recomendeitor_Plus,1262,947,25,Recomendeitor,2022-12-31,25,Content_25,2020-04-09,45,short,4.7
246,user_246,user246@example.com,hash_password_246,2020-07-24,Brazil,Genre_3,content_creator,Recomendeitor_Plus,1263,246,8,Recomendeitor,2021-03-19,8,Content_8,2012-02-12,178,documentary,4.4
856,user_856,user856@example.com,hash_password_856,2021-09-20,USA,Genre_5,consumer,Recomendeitor,1264,856,149,Recomendeitor_Plus,2022-12-20,149,Content_149,2015-01-30,91,live,3.9
944,user_944,user944@example.com,hash_password_944,2020-12-16,Brazil,Genre_6,consumer,Recomendeitor,1265,944,2,Recomendeitor_Plus,2021-03-24,2,Content_2,2015-03-27,63,live,2.4
748,user_748,user748@example.com,hash_password_748,2022-05-26,UK,Genre_5,content_creator,Recomendeitor,1266,748,22,Recomendeitor_Plus,2022-03-14,22,Content_22,2017-05-08,144,movie,2.5
33,user_33,user33@example.com,hash_password_33,2020-09-05,France,Genre_8,consumer,Recomendeitor,1267,33,72,Recomendeitor,2022-08-29,72,Content_72,2015-05-09,48,short,4.3
361,user_361,user361@example.com,hash_password_361,2021-04-11,Germany,Genre_7,admin,Recomendeitor,1268,361,87,Recomendeitor_Plus,2021-03-20,87,Content_87,2020-08-04,62,short,3.1
753,user_753,user753@example.com,hash_password_753,2021-07-27,Japan,Genre_10,admin,Recomendeitor,1269,753,72,Recomendeitor,2022-09-03,72,Content_72,2015-05-09,48,short,4.3
330,user_330,user330@example.com,hash_password_330,2020-10-15,India,Genre_7,content_creator,Recomendeitor,1270,330,68,Recomendeitor,2021-08-11,68,Content_68,2019-05-12,22,documentary,4.8
512,user_512,user512@example.com,hash_password_512,2021-08-21,India,,admin,Recomendeitor_Plus,1271,512,64,Recomendeitor,2022-11-05,64,Content_64,2014-11-26,133,series,4.4
850,user_850,user850@example.com,hash_password_850,2022-02-01,Spain,Genre_6,consumer,Recomendeitor,1272,850,94,Recomendeitor,2022-02-21,94,Content_94,2013-06-18,41,movie,1.0
787,user_787,user787@example.com,hash_password_787,2020-04-17,Italy,Genre_3,consumer,Recomendeitor,1273,787,19,Recomendeitor,2022-11-15,19,Content_19,2011-05-15,122,documentary,5.0
71,user_71,user71@example.com,hash_password_71,2021-08-13,Brazil,,consumer,Recomendeitor_Plus,1274,71,128,Recomendeitor,2021-09-25,128,Content_128,2018-03-18,47,movie,1.4
313,user_313,user313@example.com,hash_password_313,2021-04-05,India,Genre_5,admin,Recomendeitor_Plus,1275,313,87,Recomendeitor,2022-11-13,87,Content_87,2020-08-04,62,short,3.1
915,user_915,user915@example.com,hash_password_915,2021-12-30,India,Genre_1,content_creator,Recomendeitor,1276,915,82,Recomendeitor_Plus,2021-11-16,82,Content_82,2017-01-11,154,live,1.2
728,user_728,user728@example.com,hash_password_728,2020-01-31,France,,consumer,Recomendeitor,1277,728,181,Recomendeitor,2021-07-25,181,Content_181,2021-02-03,57,series,2.2
79,user_79,user79@example.com,hash_password_79,2020-11-21,USA,Genre_4,consumer,Recomendeitor,1278,79,87,Recomendeitor_Plus,2021-10-25,87,Content_87,2020-08-04,62,short,3.1
169,user_169,user169@example.com,hash_password_169,2022-08-29,Italy,Genre_7,consumer,Recomendeitor_Plus,1279,169,97,Recomendeitor_Plus,2022-05-24,97,Content_97,2012-03-25,63,series,1.9
810,user_810,user810@example.com,hash_password_810,2022-07-09,Japan,Genre_7,admin,Recomendeitor,1280,810,52,Recomendeitor_Plus,2022-01-13,52,Content_52,2017-12-30,43,series,2.4
983,user_983,user983@example.com,hash_password_983,2020-04-20,UK,Genre_9,admin,Recomendeitor,1281,983,175,Recomendeitor_Plus,2022-03-21,175,Content_175,2022-09-02,93,short,3.2
180,user_180,user180@example.com,hash_password_180,2020-01-01,Spain,Genre_6,admin,Recomendeitor,1282,180,82,Recomendeitor_Plus,2022-04-18,82,Content_82,2017-01-11,154,live,1.2
628,user_628,user628@example.com,hash_password_628,2022-02-23,UK,Genre_8,admin,Recomendeitor_Plus,1283,628,182,Recomendeitor,2022-01-03,182,Content_182,2012-08-03,112,movie,4.5
260,user_260,user260@example.com,hash_password_260,2021-09-30,Canada,Genre_7,admin,Recomendeitor_Plus,1284,260,172,Recomendeitor_Plus,2021-01-30,172,Content_172,2016-12-27,34,documentary,4.5
486,user_486,user486@example.com,hash_password_486,2021-03-08,UK,Genre_6,admin,Recomendeitor,1285,486,97,Recomendeitor_Plus,2021-05-14,97,Content_97,2012-03-25,63,series,1.9
772,user_772,user772@example.com,hash_password_772,2022-09-01,Germany,Genre_4,content_creator,Recomendeitor_Plus,1286,772,135,Recomendeitor_Plus,2021-08-02,135,Content_135,2013-03-30,78,movie,3.9
5,user_5,user5@example.com,hash_password_5,2021-01-15,Italy,Genre_4,consumer,Recomendeitor,1287,5,115,Recomendeitor,2021-11-09,115,Content_115,2013-10-28,168,live,1.3
297,user_297,user297@example.com,hash_password_297,2021-09-14,France,Genre_3,moderator,Recomendeitor_Plus,1288,297,92,Recomendeitor_Plus,2021-04-22,92,Content_92,2022-12-06,90,short,2.2
620,user_620,user620@example.com,hash_password_620,2021-12-22,India,Genre_9,admin,Recomendeitor_Plus,1289,620,1,Recomendeitor_Plus,2022-04-26,1,Content_1,2012-10-28,76,live,1.0
855,user_855,user855@example.com,hash_password_855,2020-12-10,Spain,Genre_9,admin,Recomendeitor_Plus,1290,855,63,Recomendeitor_Plus,2022-04-18,63,Content_63,2018-06-06,171,movie,2.3
360,user_360,user360@example.com,hash_password_360,2022-09-29,USA,Genre_10,consumer,Recomendeitor_Plus,1291,360,167,Recomendeitor_Plus,2022-06-13,167,Content_167,2021-11-13,170,short,3.2
117,user_117,user117@example.com,hash_password_117,2020-08-09,Japan,Genre_1,moderator,Recomendeitor,1292,117,19,Recomendeitor,2022-06-23,19,Content_19,2011-05-15,122,documentary,5.0
357,user_357,user357@example.com,hash_password_357,2021-09-06,Japan,Genre_5,consumer,Recomendeitor_Plus,1293,357,31,Recomendeitor_Plus,2021-11-09,31,Content_31,2019-10-15,150,movie,3.3
957,user_957,user957@example.com,hash_password_957,2020-06-03,Germany,Genre_1,content_creator,Recomendeitor,1294,957,77,Recomendeitor,2021-01-31,77,Content_77,2018-10-03,36,movie,1.6
843,user_843,user843@example.com,hash_password_843,2021-09-23,Italy,Genre_5,content_creator,Recomendeitor,1295,843,121,Recomendeitor,2021-11-04,121,Content_121,2018-06-24,114,movie,4.8
439,user_439,user439@example.com,hash_password_439,2020-08-18,Germany,Genre_3,moderator,Recomendeitor,1296,439,24,Recomendeitor_Plus,2022-11-22,24,Content_24,2015-06-26,74,live,4.0
331,user_331,user331@example.com,hash_password_331,2020-04-16,Spain,Genre_10,consumer,Recomendeitor_Plus,1297,331,69,Recomendeitor_Plus,2022-11-14,69,Content_69,2010-08-17,120,live,3.0
525,user_525,user525@example.com,hash_password_525,2021-10-31,Italy,Genre_10,admin,Recomendeitor,1298,525,193,Recomendeitor,2021-09-15,193,Content_193,2017-10-10,40,movie,3.2
654,user_654,user654@example.com,hash_password_654,2020-08-22,UK,,admin,Recomendeitor,1299,654,161,Recomendeitor_Plus,2022-06-21,161,Content_161,2022-12-24,129,short,3.8
188,user_188,user188@example.com,hash_password_188,2021-01-06,Japan,Genre_2,admin,Recomendeitor_Plus,1300,188,59,Recomendeitor_Plus,2021-07-04,59,Content_59,2012-09-26,75,series,3.0
968,user_968,user968@example.com,hash_password_968,2020-04-26,Canada,Genre_10,content_creator,Recomendeitor,1301,968,114,Recomendeitor_Plus,2021-02-08,114,Content_114,2011-08-03,128,live,3.6
281,user_281,user281@example.com,hash_password_281,2021-01-23,Spain,Genre_5,moderator,Recomendeitor_Plus,1302,281,161,Recomendeitor,2022-08-03,161,Content_161,2022-12-24,129,short,3.8
511,user_511,user511@example.com,hash_password_511,2020-06-28,UK,Genre_1,consumer,Recomendeitor_Plus,1303,511,160,Recomendeitor,2022-01-05,160,Content_160,2019-05-23,69,movie,1.0
466,user_466,user466@example.com,hash_password_466,2021-01-20,Japan,Genre_5,consumer,Recomendeitor,1304,466,187,Recomendeitor_Plus,2022-12-17,187,Content_187,2020-01-16,155,series,3.3
115,user_115,user115@example.com,hash_password_115,2022-09-25,USA,Genre_3,admin,Recomendeitor,1305,115,101,Recomendeitor_Plus,2021-07-28,101,Content_101,2018-03-31,123,movie,2.7
940,user_940,user940@example.com,hash_password_940,2021-10-08,Italy,Genre_6,admin,Recomendeitor,1306,940,169,Recomendeitor,2022-11-28,169,Content_169,2019-09-24,117,live,1.2
236,user_236,user236@example.com,hash_password_236,2020-02-18,France,Genre_10,moderator,Recomendeitor_Plus,1307,236,12,Recomendeitor,2021-10-17,12,Content_12,2021-11-26,66,live,1.1
338,user_338,user338@example.com,hash_password_338,2022-06-03,India,Genre_9,consumer,Recomendeitor,1308,338,119,Recomendeitor,2021-01-16,119,Content_119,2021-01-07,136,documentary,4.1
522,user_522,user522@example.com,hash_password_522,2022-11-07,France,Genre_7,content_creator,Recomendeitor_Plus,1309,522,139,Recomendeitor,2021-09-20,139,Content_139,2012-04-28,165,live,3.9
199,user_199,user199@example.com,hash_password_199,2022-10-21,Canada,,consumer,Recomendeitor_Plus,1310,199,97,Recomendeitor,2022-09-27,97,Content_97,2012-03-25,63,series,1.9
764,user_764,user764@example.com,hash_password_764,2022-06-13,India,Genre_5,admin,Recomendeitor,1311,764,147,Recomendeitor,2022-09-09,147,Content_147,2014-10-24,171,live,4.4
50,user_50,user50@example.com,hash_password_50,2021-12-14,Brazil,Genre_2,admin,Recomendeitor,1312,50,182,Recomendeitor,2021-08-24,182,Content_182,2012-08-03,112,movie,4.5
940,user_940,user940@example.com,hash_password_940,2021-10-08,Italy,Genre_6,admin,Recomendeitor,1313,940,57,Recomendeitor_Plus,2021-08-30,57,Content_57,2021-05-27,111,documentary,4.1
142,user_142,user142@example.com,hash_password_142,2020-04-08,Italy,,consumer,Recomendeitor,1314,142,42,Recomendeitor,2021-08-06,42,Content_42,2018-10-30,43,movie,1.7
783,user_783,user783@example.com,hash_password_783,2022-04-07,Canada,Genre_3,moderator,Recomendeitor_Plus,1315,783,98,Recomendeitor,2022-10-17,98,Content_98,2014-11-25,61,documentary,3.7
528,user_528,user528@example.com,hash_password_528,2021-05-27,France,Genre_7,admin,Recomendeitor_Plus,1316,528,199,Recomendeitor_Plus,2022-01-17,199,Content_199,2012-08-17,63,movie,3.9
514,user_514,user514@example.com,hash_password_514,2020-10-22,Germany,Genre_9,consumer,Recomendeitor,1317,514,31,Recomendeitor_Plus,2022-10-29,31,Content_31,2019-10-15,150,movie,3.3
670,user_670,user670@example.com,hash_password_670,2021-08-28,Japan,Genre_8,admin,Recomendeitor,1318,670,180,Recomendeitor_Plus,2022-06-25,180,Content_180,2021-04-17,110,live,2.2
30,user_30,user30@example.com,hash_password_30,2022-07-04,Germany,Genre_6,consumer,Recomendeitor,1319,30,2,Recomendeitor,2022-06-16,2,Content_2,2015-03-27,63,live,2.4
82,user_82,user82@example.com,hash_password_82,2022-12-26,India,Genre_4,admin,Recomendeitor_Plus,1320,82,166,Recomendeitor,2021-03-18,166,Content_166,2013-03-18,110,movie,4.3
31,user_31,user31@example.com,hash_password_31,2021-03-08,India,Genre_7,admin,Recomendeitor_Plus,1321,31,32,Recomendeitor_Plus,2022-11-06,32,Content_32,2019-12-28,145,short,2.4
748,user_748,user748@example.com,hash_password_748,2022-05-26,UK,Genre_5,content_creator,Recomendeitor,1322,748,138,Recomendeitor_Plus,2021-06-27,138,Content_138,2022-09-12,166,series,3.8
333,user_333,user333@example.com,hash_password_333,2020-04-15,Japan,Genre_6,content_creator,Recomendeitor_Plus,1323,333,105,Recomendeitor_Plus,2021-04-15,105,Content_105,2020-05-11,62,series,4.3
660,user_660,user660@example.com,hash_password_660,2020-04-09,France,Genre_6,consumer,Recomendeitor,1324,660,136,Recomendeitor,2021-08-22,136,Content_136,2020-03-13,130,series,2.8
177,user_177,user177@example.com,hash_password_177,2020-09-07,USA,Genre_3,consumer,Recomendeitor,1325,177,75,Recomendeitor_Plus,2022-08-01,75,Content_75,2011-12-22,135,documentary,4.1
370,user_370,user370@example.com,hash_password_370,2020-04-23,Italy,Genre_1,admin,Recomendeitor_Plus,1326,370,105,Recomendeitor,2021-12-11,105,Content_105,2020-05-11,62,series,4.3
547,user_547,user547@example.com,hash_password_547,2021-08-11,Japan,Genre_6,consumer,Recomendeitor_Plus,1327,547,148,Recomendeitor,2022-08-25,148,Content_148,2022-05-09,109,short,3.8
535,user_535,user535@example.com,hash_password_535,2021-04-25,Italy,Genre_4,admin,Recomendeitor,1328,535,148,Recomendeitor,2022-10-04,148,Content_148,2022-05-09,109,short,3.8
